asv	kingdom	phylum	class	order	family	genus	species
5144ff04c33d38bc8cb1d29f67c5cb70	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
bc57295aa012e1c9ce916bbc121ca1b9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
b50bcf54500359f1dad6602466ea7457	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
9e67db554987c73e36353fec3d6f211f	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CHKCI002	uncultured bacterium
ef474f707291cf3263a113d3fc704676	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
033edf3a178eeb45f9cd036f033a8378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
69ee277f9ff3ad102c5b5b3e12153c35	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
d6202f961314179d428a18d4d57c8b04	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
d7d29b00a79321323ecb846e349311c3	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter	NA
73b8039f25d1ab8ee36ca9fe1c81c244	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0dd380708530f9edc8443f75e4a01904	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
a52b14bde10a5fe3e1ff703a494a3f92	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
429b6048263deb9317f7c27a461f29a7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
1675c2ac704237e441803ad9083dfed4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
4ed876d719a68b3e41e8388a2cc01a67	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
db18b861110f193ece0bbc5fc792163a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA
ffa6e3600ea3f9eda700c6ba1685278c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
2d9a9e86d9adc1a73a1a0ea1000cd765	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
9f8ddf58229b612e0bdf194c78bfb03c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f0a1fec66bb3b5f56bcd7f15a6688032	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
018770835b4dd064ac19da5b337d25d1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
aebef17cec49ba2dba6019e32cd77f73	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	NA
b0e99fd1f9ea593d87b2bd90e893bae1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
b9da7815e597ca38db1eefa3a1b41da6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
fcacbce3abc2aeba02e490799e628cf4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	uncultured bacterium
df829f8d3288011e9fbef9d3511e2e4c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	NA
bcdcaa15b928ff1ff3042560ea95c77e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
ed1eb784b661ca0cc28285faeeb8d32d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
a4d7f7d18ba066e783bba9a89562ff93	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
0c87b10deb6918d1599c5c2649be46ce	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unidentified
db1fd1a28ac422b5f4552056cf91e0ce	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	bacterium YE59
f5d42ffaf098585ad57716da0a2faae4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
9e05110f6a8aca3094e39756e242cfa6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium	NA
ede3dbaf4f9cf05c609f35b4306c9cd3	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
97999873329e45aa8b0fbb1694a4c74e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
892a20bbdc3ce599dc0c5d9f0866c352	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
44e65ccb59f6f10bd5f47001865469c0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
d3ec129589170239b32d694dd11eff68	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
468aad51b245d8ba76501a015a8a7c12	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
133d05a97dca2c4c6ec7453b39a1c113	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
064f56cfad846a4062bf1ff5cf3b2a0e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
670985d70d4cc7d5fb3521f797d240c3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f8b911af932ba9b93e33f206add281ec	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
74a03080daef3cfb7918b400bdd2b692	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
b8ed10ab2502bdd4630f7c8bd0750189	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	uncultured bacterium
692a8077b906107e415847aee384039e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
68814a7d51e31b156b147e41d6306f2c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
8daf186a2de4169451cd76cd7f8e48f1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
b907eb6875297e8b7b24ea2a531f3775	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Anaerovorax	uncultured bacterium
87e9d7ed0e881c44ba8b57e04d3844c6	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
2dc0aed6d3cf8c02842fb87683014dc8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
bd18f5ff6493bd9874896444c4e40b71	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
bdcb56302c899529e1323d47a483700a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1b99c2600382bdfbd67f6462b33eee21	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
370a9b41b228a9df609274aca720380e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
b3ee2d5e619f5542711a2358aaa2c984	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
566f896239cca249be677fba9784c057	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5573a06c917056e8aa773c1525109844	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-003	uncultured bacterium
a72b623a94f772c0c84e0f789acdd969	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
abc7c31c5d420696e4f5133eb84e7eac	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
fe1ece76b4c5e008e63d2dac3ad5ae2e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
b19e22708fdfee533a3371ff9bc3094c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
4be63f838a36c7b01d82276fb23e3f23	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	NA	NA	NA
7930084b1e53f374d764e91323c65197	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
42b6ca70064a41e70238d4293d459d10	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured rumen bacterium
89fb2bdadafbf0f55032fd46c30645ca	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
494af41e11267511d25739205a669409	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-003	uncultured rumen bacterium
3663581f5f228c8142e84bb0783c3d0a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
e665e115c7623ec222f5173906f5a5b5	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
b1f914aca311f8af324b2eda493cda68	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured organism
0df97ed65dc4a714a28ea32b0d803976	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
a6ebf3e8a4767344d3b91189167d46fb	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
6cbab9889d9a545e0078c741dd2a24aa	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	uncultured bacterium
3c74336ddaa649f85d7ec4dc92d376f6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	Ambiguous_taxa
b14104239c7e71cc0190d3cb66235d24	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
304b7bfe6a8bdb198d96e525bb4b69fe	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
228d0ea9e46b49014956b2229f83ce6d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5 gut group	uncultured bacterium	uncultured bacterium
d716e63ad52edb8e6ce45d9606cd6203	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
caa3d897d8f8cac04305aecbdf57afd0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
0e24d7c7d54e909f97957f47d3dee60a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
dcf0c3c6c05a227da2060368b0d40c87	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f80886eb1b5fdcb9356c578177f63414	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
1b91b67114783aa5da962a4e605a9605	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
72cb7fbe702e72662c3e00fade5cc520	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f5f825090cbd082ca759d089568f3f31	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium] xylanophilum group	uncultured bacterium
af305387e8f24564aae90ff567cc965f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	NA
b07fd04ee38a91dc5a15bb1f50958c42	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	NA	NA	NA
d905088d10b630feb81da6f0e17dcf12	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
6a22dff08dc8a48a9bd966450b0b4357	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
858c27d10a64b62d814695f630c95756	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
e5d62b212db3a1451eed63235639618a	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	uncultured bacterium
e2747684c4a2aca71fd4ff466cb22914	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
69a47a72d6fa49d313c19dbf95dc9746	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
fdf0d04c4ef37195bfac5d6d4276f9f6	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	NA	NA	NA
9613e4b0ba22f725d943fa2e677a98da	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium] ventriosum group	Ambiguous_taxa
18decd0cd8d95d08b40fd6d49e01577e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f52259e87a7ac9173549ddf943025aab	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-003	uncultured rumen bacterium
7fa0e0686630f5c4b04f4e636bfc0c70	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
389cf39714f9893c04f0d83aa48441d3	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	NA
15f918daa7b34d5f57a7e0a8fc3a735e	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Anaerovorax	uncultured bacterium
8378fa5773a727d80a6585cda1577182	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	uncultured bacterium
c7430f0369bd59a1066c5aff198c4bad	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
a0c48fde3f777895d61d469b9d865c04	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
1ef7e472800046215057289514c4eadb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
886d977c65c2e2e4334d40d5944e23a0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lactonifactor	NA
d0a641c0e30d3c2f5b1e191958edb292	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	NA
bf156368bb2dd5a6d96f6a35a1145371	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
3e1f4c4046710211e52a588782aafcbb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
5f46ac03b11bc730475326899b9e0f5f	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Anaerovorax	uncultured bacterium
31f31159eeceb70dc6f7e53e8a4de26e	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured Desulfovibrionaceae bacterium
8fae0a626f176fc98957522996d4c291	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ed0135717ebe91b6cc32c4d9ec52e91e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
ab1f7280b37760ac5b47cb475c50b6d4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
ad764b5145ef581ac9f2edda4c9d8690	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaeraceae	horsej-a03	uncultured bacterium
6016eabdc439f4e10b0ff87b817ef3f7	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Ambiguous_taxa
9e28f75e3fdc53f294f23c7c8ca9996e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5d6a4f0433f5f83381a325e50e661cb8	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
b0c5003f0833dcffd5043553ede38258	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
d2b537fdc163905fa746366eb21bdfbe	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	Ambiguous_taxa
1d96756bfbb04812ab05076662bc831b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
93eb4d1592820a517d50941435b16de6	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
30ca293895041671718643bc3d5a64ed	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-004	Ambiguous_taxa
178a2c225dd13a99867d2ba3aeaa5e74	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
6101e864efad754f3b51f9342e8f856f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
868b16a43f83bacccca08305f660d6dd	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	NA
efa4849548e2fba584edde5f00dae6d1	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Ambiguous_taxa
70d55baf78e9ac4d0babeac5dcbae5c2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
f520f96fec8ed664c367dd9b11bcdde4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured rumen bacterium
afedce087b88a2ad923c2cc5a0ac203d	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	uncultured bacterium
d46abfa0f605c126fc7dbbd5d0a405bf	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	uncultured bacterium
a67918a3ab44352f487661e0a0f0d21d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
89e450d4ac5cef63aba5e9fddd89d6b1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	uncultured bacterium
5b2e0350633f77196a18c3f36459cfc9	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
6122821bda1e14bbfcfde5d649e65043	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
a06c3e5fa1d08dc69ec9d0fdc7b8f459	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
07586b283074eb0a5aca2fef20991355	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
5c84cebe102603414f47951a0e22ff89	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured bacterium
5930f20af4153d0f8b22de11eb7b0e67	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
3b0162fc697875a2d2ab86c17d506a7e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
cad835cea33556be34c704b133b2ec78	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
5366f72a946c9c78ea4b915adab7a576	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5f90e892e6caff983c43ca9df97b33f5	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
6844b3e69ee08a1598c4d400da6552f6	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
88c71937e879c029cccee077b3506ca1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	uncultured bacterium
43acfaf368806c0004dd22fe184d312b	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Ambiguous_taxa
ff75761682c03c6b7c1b99de6b5af0ad	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Sarcina	uncultured bacterium
a3bf3f90b549e13606157d81b81047d6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
3785d9be8646ce90e6078a095bfb05bd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	uncultured bacterium
bdaf4ef30c6d3377115ed88729319cfb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
9047ae6b07cd50a0267050637c5356d5	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	uncultured bacterium
2d60c832072fb56b25d606c0c0666b72	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
938525e21b83ebe823c19f842e50c0fc	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	NA	NA	NA
961a786f065670d58a4a6986168145cc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1a2301b09e74c9f6d98058743770d550	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	NA
40c08133147fabc4e33732de846b3945	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Ambiguous_taxa
bdad7ecb1343d541655345a1948a3290	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
3ad66f2cec7b17a8dd6001fa2eb4891c	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Ambiguous_taxa
4efc3745989dbae9b4cb391bf39f313a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
090df3e9c88b12e0847bc10e9b726998	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
1e1aa384995b624c2974fc354bdbf6f9	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
15f6bbb85eff95c35de3ac5092368b7f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
b619d42ba109ab5c213b52df9300eb88	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	[Eubacterium] nodatum group	NA
76a201e20c0097bb444c8f0500bf9027	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
4df8473b0be4ef1e59f0b0709c586919	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	UBA1819	NA
299eabb681d426372147e803249843a7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
77ee77471b7c87cc8a804a5681cd825d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ad879efedeae1d891adbb1fd5371a2dd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
5c57430c240df1a8282330d71811b9df	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	uncultured bacterium
37f522eacf80e48a4923b0c74e1fd1cc	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	uncultured bacterium
